step,pair,hasManifold,contactCount,penetration,normalX,normalY,normalZ,hasOrientedManifold,orientedContactCount,orientedPenetration,orientedNormalX,orientedNormalY,orientedNormalZ,axisContact,axisPenetration,axisIndex,firstUpY,secondUpY,firstPositionX,firstPositionY,secondPositionX,secondPositionY
704,box03-box04,false,0,0,0,0,0,true,4,-0.0025782585,-0.4293409,-0.79244596,0.4332388,true,0.89826024,1,0.7938382,0.79244596,1.3069545,2.1715584,1.7714183,2.9277174
705,ground-box01,true,4,-1.1920929E-07,0,-1,0,true,4,-1.1920929E-07,-0,-1,-0,true,-1.1920929E-07,1,1,0.95333916,0,-0.5,0.13978592,0.69002026
705,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.78693223,0,-0.5,0.9446503,1.3120989
705,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7872253,0,-0.5,1.3121896,2.1709044
705,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.78641504,0,-0.5,1.790841,2.9104073
705,box01-box02,false,0,0,0,0,0,true,4,0.02021265,-0.4343719,-0.78693223,0.43824515,true,0.5139712,2,0.95333916,0.78693223,0.13978592,0.69002026,0.9446503,1.3120989
705,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.03878808,1,0.95333916,0.7872253,0.13978592,0.69002026,1.3121896,2.1709044
705,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.95333916,0.78641504,0.13978592,0.69002026,1.790841,2.9104073
705,box02-box03,false,0,0,0,0,0,true,4,0.0017248988,-0.43398523,-0.7872253,0.43810177,true,0.80062115,1,0.78693223,0.7872253,0.9446503,1.3120989,1.3121896,2.1709044
705,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.061430812,1,0.78693223,0.78641504,0.9446503,1.3120989,1.790841,2.9104073
705,box03-box04,false,0,0,0,0,0,true,4,-0.0031944513,-0.43473905,-0.78641504,0.43880892,true,0.92011356,1,0.7872253,0.78641504,1.3121896,2.1709044,1.790841,2.9104073
706,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9531705,0,-0.5,0.14005907,0.69031245
706,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.78040487,0,-0.5,0.96408325,1.2925768
706,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.78068525,0,-0.5,1.3161389,2.1703994
706,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7800952,0,-0.5,1.810273,2.890884
706,box01-box02,false,0,0,0,0,0,true,4,0.018072248,-0.4400239,-0.78040487,0.44423786,true,0.49769855,2,0.9531705,0.78040487,0.14005907,0.69031245,0.96408325,1.2925768
706,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.042446375,1,0.9531705,0.78068525,0.14005907,0.69031245,1.3161389,2.1703994
706,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9531705,0.7800952,0.14005907,0.69031245,1.810273,2.890884
706,box02-box03,false,0,0,0,0,0,true,4,0.0018860102,-0.43965942,-0.78068525,0.44410598,true,0.78673184,1,0.78040487,0.78068525,0.96408325,1.2925768,1.3161389,2.1703994
706,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.06646037,1,0.78040487,0.7800952,0.96408325,1.2925768,1.810273,2.890884
706,box03-box04,false,0,0,0,0,0,true,4,-0.0031375885,-0.44028148,-0.7800952,0.4445263,true,0.94158995,2,0.78068525,0.7800952,1.3161389,2.1703994,1.810273,2.890884
707,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9530516,0,-0.5,0.14024355,0.69051737
707,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.77384555,0,-0.5,0.9835239,1.2712603
707,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.77407956,0,-0.5,1.319314,2.1697805
707,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7735619,0,-0.5,1.8297246,2.8696012
707,box01-box02,false,0,0,0,0,0,true,4,0.016613126,-0.44560575,-0.77384555,0.4501095,true,0.48124558,2,0.9530516,0.77384555,0.14024355,0.69051737,0.9835239,1.2712603
707,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.045944452,1,0.9530516,0.77407956,0.14024355,0.69051737,1.319314,2.1697805
707,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9530516,0.7735619,0.14024355,0.69051737,1.8297246,2.8696012
707,box02-box03,false,0,0,0,0,0,true,4,0.002126336,-0.44529027,-0.77407956,0.4500194,true,0.77095056,1,0.77384555,0.77407956,0.9835239,1.2712603,1.319314,2.1697805
707,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.0713048,1,0.77384555,0.7735619,0.9835239,1.2712603,1.8297246,2.8696012
707,box03-box04,false,0,0,0,0,0,true,4,-0.0028609037,-0.44582593,-0.7735619,0.45037904,true,0.9309503,2,0.77407956,0.7735619,1.319314,2.1697805,1.8297246,2.8696012
708,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9529518,0,-0.5,0.1403929,0.6906894
708,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.76719075,0,-0.5,1.0028654,1.2484941
708,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7673506,0,-0.5,1.3220235,2.1690598
708,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.766865,0,-0.5,1.849249,2.8468957
708,box01-box02,false,0,0,0,0,0,true,4,0.01566279,-0.45114192,-0.76719075,0.45594883,true,0.46482718,2,0.9529518,0.76719075,0.1403929,0.6906894,1.0028654,1.2484941
708,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.049399137,1,0.9529518,0.7673506,0.1403929,0.6906894,1.3220235,2.1690598
708,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9529518,0.766865,0.1403929,0.6906894,1.849249,2.8468957
708,box02-box03,false,0,0,0,0,0,true,4,0.0024129748,-0.4508978,-0.7673506,0.4559213,true,0.7536557,1,0.76719075,0.7673506,1.0028654,1.2484941,1.3220235,2.1690598
708,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.07597351,1,0.76719075,0.766865,1.0028654,1.2484941,1.849249,2.8468957
708,box03-box04,false,0,0,0,0,0,true,4,-0.0025693178,-0.45138115,-0.766865,0.45626003,true,0.9197631,2,0.7673506,0.766865,1.3220235,2.1690598,1.849249,2.8468957
709,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9528757,0,-0.5,0.14050093,0.6908197
709,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7603836,0,-0.5,1.0220325,1.2245171
709,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.760492,0,-0.5,1.324516,2.168275
709,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7600134,0,-0.5,1.8689106,2.8229868
709,box01-box02,false,0,0,0,0,0,true,4,0.015060425,-0.45667478,-0.7603836,0.4618062,true,0.44852674,2,0.9528757,0.7603836,0.14050093,0.6908197,1.0220325,1.2245171
709,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.052755833,1,0.9528757,0.760492,0.14050093,0.6908197,1.324516,2.168275
709,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9528757,0.7600134,0.14050093,0.6908197,1.8689106,2.8229868
709,box02-box03,false,0,0,0,0,0,true,4,0.0027077198,-0.45648426,-0.760492,0.46181595,true,0.7350662,1,0.7603836,0.760492,1.0220325,1.2245171,1.324516,2.168275
709,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.08049655,1,0.7603836,0.7600134,1.0220325,1.2245171,1.8689106,2.8229868
709,box03-box04,false,0,0,0,0,0,true,4,-0.0023018122,-0.4569415,-0.7600134,0.46215168,true,0.90820396,2,0.760492,0.7600134,1.324516,2.168275,1.8689106,2.8229868
710,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9528177,0,-0.5,0.14057799,0.6909186
710,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7533845,0,-0.5,1.0410117,1.1994759
710,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7534786,0,-0.5,1.3269604,2.1674485
710,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7529902,0,-0.5,1.8887298,2.7980177
710,box01-box02,false,0,0,0,0,0,true,4,0.014674306,-0.46223307,-0.7533845,0.4677099,true,0.4323836,2,0.9528177,0.7533845,0.14057799,0.6909186,1.0410117,1.1994759
710,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.056017995,1,0.9528177,0.7534786,0.14057799,0.6909186,1.3269604,2.1674485
710,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9528177,0.7529902,0.14057799,0.6909186,1.8887298,2.7980177
710,box02-box03,false,0,0,0,0,0,true,4,0.0029972792,-0.46206933,-0.7534786,0.46772,true,0.7153208,1,0.7533845,0.7534786,1.0410117,1.1994759,1.3269604,2.1674485
710,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.084887624,1,0.7533845,0.7529902,1.0410117,1.1994759,1.8887298,2.7980177
710,box03-box04,false,0,0,0,0,0,true,4,-0.0020706654,-0.46251863,-0.7529902,0.46806228,true,0.8964318,2,0.7534786,0.7529902,1.3269604,2.1674485,1.8887298,2.7980177
711,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.95277244,0,-0.5,0.14063409,0.6909958
711,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.74616337,0,-0.5,1.0598011,1.1734496
711,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.74628705,0,-0.5,1.3294617,2.1665988
711,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7457762,0,-0.5,1.9087175,2.7720647
711,box01-box02,false,0,0,0,0,0,true,4,0.014412522,-0.46783695,-0.74616337,0.47367597,true,0.4164216,2,0.95277244,0.74616337,0.14063409,0.6909958,1.0598011,1.1734496
711,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.05918932,1,0.95277244,0.74628705,0.14063409,0.6909958,1.3294617,2.1665988
711,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.95277244,0.7457762,0.14063409,0.6909958,1.9087175,2.7720647
711,box02-box03,false,0,0,0,0,0,true,4,0.0032744408,-0.46766952,-0.74628705,0.4736464,true,0.69448626,1,0.74616337,0.74628705,1.0598011,1.1734496,1.3294617,2.1665988
711,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.089153886,1,0.74616337,0.7457762,1.0598011,1.1734496,1.9087175,2.7720647
711,box03-box04,false,0,0,0,0,0,true,4,-0.0018779039,-0.4681246,-0.7457762,0.47400135,true,0.8845538,2,0.74628705,0.7457762,1.3294617,2.1665988,1.9087175,2.7720647
712,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9527362,0,-0.5,0.14067598,0.69105744
712,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.738701,0,-0.5,1.0784025,1.146468
712,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.73890275,0,-0.5,1.332081,2.1657395
712,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7383589,0,-0.5,1.9288789,2.7451553
712,box01-box02,false,0,0,0,0,0,true,4,0.014215112,-0.47349748,-0.738701,0.47970927,true,0.40065116,2,0.9527362,0.738701,0.14067598,0.69105744,1.0784025,1.146468
712,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.062268257,1,0.9527362,0.73890275,0.14067598,0.69105744,1.332081,2.1657395
712,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9527362,0.7383589,0.14067598,0.69105744,1.9288789,2.7451553
712,box02-box03,false,0,0,0,0,0,true,4,0.003535688,-0.47329307,-0.73890275,0.4796003,true,0.67257655,1,0.738701,0.73890275,1.0784025,1.146468,1.332081,2.1657395
712,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.09329367,1,0.738701,0.7383589,1.0784025,1.146468,1.9288789,2.7451553
712,box03-box04,false,0,0,0,0,0,true,4,-0.0017226934,-0.4737647,-0.7383589,0.47997206,true,0.8726342,2,0.73890275,0.7383589,1.332081,2.1657395,1.9288789,2.7451553
713,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.95270556,0,-0.5,0.14070904,0.69110924
713,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.73099595,0,-0.5,1.09682,1.1185299
713,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.731329,0,-0.5,1.3348475,2.1648788
713,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.73074245,0,-0.5,1.9492128,2.717287
713,box01-box02,false,0,0,0,0,0,true,4,0.014046907,-0.4792118,-0.73099595,0.48579934,true,0.38507396,2,0.95270556,0.73099595,0.14070904,0.69110924,1.09682,1.1185299
713,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.06525183,1,0.95270556,0.731329,0.14070904,0.69110924,1.3348475,2.1648788
713,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.95270556,0.73074245,0.14070904,0.69110924,1.9492128,2.717287
713,box02-box03,false,0,0,0,0,0,true,4,0.0037804246,-0.47893363,-0.731329,0.48557234,true,0.6495683,1,0.73099595,0.731329,1.09682,1.1185299,1.3348475,2.1648788
713,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.09729421,1,0.73099595,0.73074245,1.09682,1.1185299,1.9492128,2.717287
713,box03-box04,false,0,0,0,0,0,true,4,-0.0016015768,-0.4794305,-0.73074245,0.48596492,true,0.86069775,2,0.731329,0.73074245,1.3348475,2.1648788,1.9492128,2.717287
714,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9526809,0,-0.5,0.14073269,0.6911508
714,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7230211,0,-0.5,1.1150423,1.0896155
714,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7235939,0,-0.5,1.3377787,2.164025
714,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.72295356,0,-0.5,1.9697286,2.6884332
714,box01-box02,false,0,0,0,0,0,true,4,0.013884306,-0.48500207,-0.7230211,0.49194872,true,0.36970693,2,0.9526809,0.7230211,0.14073269,0.6911508,1.1150423,1.0896155
714,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.06811941,1,0.9526809,0.7235939,0.14073269,0.6911508,1.3377787,2.164025
714,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9526809,0.72295356,0.14073269,0.6911508,1.9697286,2.6884332
714,box02-box03,false,0,0,0,0,0,true,4,0.0040222406,-0.48456594,-0.7235939,0.49153614,true,0.6254207,1,0.7230211,0.7235939,1.1150423,1.0896155,1.3377787,2.164025
714,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.1011492,1,0.7230211,0.72295356,1.1150423,1.0896155,1.9697286,2.6884332
714,box03-box04,false,0,0,0,0,0,true,4,-0.0015029907,-0.48509237,-0.72295356,0.49195892,true,0.8487297,2,0.7235939,0.72295356,1.3377787,2.164025,1.9697286,2.6884332
715,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.95266134,0,-0.5,0.14074843,0.6911835
715,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7147329,0,-0.5,1.1330446,1.0596817
715,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.715737,0,-0.5,1.3408824,2.1631823
715,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7150321,0,-0.5,1.9904472,2.6585555
715,box01-box02,false,0,0,0,0,0,true,4,0.013721824,-0.4908793,-0.7147329,0.4981912,true,0.35458863,2,0.95266134,0.7147329,0.14074843,0.6911835,1.1330446,1.0596817
715,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.07085693,1,0.95266134,0.715737,0.14074843,0.6911835,1.3408824,2.1631823
715,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.95266134,0.7150321,0.14074843,0.6911835,1.9904472,2.6585555
715,box02-box03,false,0,0,0,0,0,true,4,0.0042670965,-0.49016514,-0.715737,0.49745217,true,0.600075,1,0.7147329,0.715737,1.1330446,1.0596817,1.3408824,2.1631823
715,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.10484147,1,0.7147329,0.7150321,1.1330446,1.0596817,1.9904472,2.6585555
715,box03-box04,false,0,0,0,0,0,true,4,-0.001423955,-0.49072704,-0.7150321,0.49791175,true,0.836686,2,0.715737,0.7150321,1.3408824,2.1631823,1.9904472,2.6585555
716,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.95264477,0,-0.5,0.14075948,0.69121116
716,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.70610666,0,-0.5,1.150824,1.0286717
716,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.7077773,0,-0.5,1.3441428,2.1623557
716,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.70700204,0,-0.5,2.0113754,2.6275961
716,box01-box02,false,0,0,0,0,0,true,4,0.013546586,-0.49685425,-0.70610666,0.50452876,true,0.3397305,2,0.95264477,0.70610666,0.14075948,0.69121116,1.150824,1.0286717
716,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.073461294,1,0.95264477,0.7077773,0.14075948,0.69121116,1.3441428,2.1623557
716,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.95264477,0.70700204,0.14075948,0.69121116,2.0113754,2.6275961
716,box02-box03,false,0,0,0,0,0,true,4,0.0045226812,-0.4957167,-0.7077773,0.5033053,true,0.5734576,1,0.70610666,0.7077773,1.150824,1.0286717,1.3441428,2.1623557
716,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.108359456,1,0.70610666,0.70700204,1.150824,1.0286717,2.0113754,2.6275961
716,box03-box04,false,0,0,0,0,0,true,4,-0.0013673306,-0.49631512,-0.70700204,0.5038049,true,0.82452846,2,0.7077773,0.70700204,1.3441428,2.1623557,2.0113754,2.6275961
717,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9526289,0,-0.5,0.14076988,0.6912378
717,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.6971466,0,-0.5,1.1683848,0.99652064
717,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.6997456,0,-0.5,1.347527,2.1615474
717,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.6988945,0,-0.5,2.0325105,2.5954905
717,box01-box02,false,0,0,0,0,0,true,4,0.013354659,-0.5029176,-0.6971466,0.5109409,true,0.32512712,2,0.9526289,0.6971466,0.14076988,0.6912378,1.1683848,0.99652064
717,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.075932026,1,0.9526289,0.6997456,0.14076988,0.6912378,1.347527,2.1615474
717,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9526289,0.6988945,0.14076988,0.6912378,2.0325105,2.5954905
717,box02-box03,false,0,0,0,0,0,true,4,0.004786551,-0.50119835,-0.6997456,0.50907403,true,0.54548216,1,0.6971466,0.6997456,1.1683848,0.99652064,1.347527,2.1615474
717,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.11168313,1,0.6971466,0.6988945,1.1683848,0.99652064,2.0325105,2.5954905
717,box03-box04,false,0,0,0,0,0,true,4,-0.001331687,-0.5018328,-0.6988945,0.5096178,true,0.81220627,2,0.6997456,0.6988945,1.347527,2.1615474,2.0325105,2.5954905
718,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9526123,0,-0.5,0.14078178,0.6912656
718,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.687869,0,-0.5,1.1857319,0.963158
718,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.6916848,0,-0.5,1.3509924,2.160756
718,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.69075245,0,-0.5,2.0538466,2.5621684
718,box01-box02,false,0,0,0,0,0,true,4,0.013149023,-0.5090506,-0.687869,0.517401,true,0.31076634,2,0.9526123,0.687869,0.14078178,0.6912656,1.1857319,0.963158
718,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.07826829,1,0.9526123,0.6916848,0.14078178,0.6912656,1.3509924,2.160756
718,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9526123,0.69075245,0.14078178,0.6912656,2.0538466,2.5621684
718,box02-box03,false,0,0,0,0,0,true,4,0.0050508976,-0.5065817,-0.6916848,0.51473016,true,0.5160583,1,0.687869,0.6916848,1.1857319,0.963158,1.3509924,2.160756
718,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.1147908,1,0.687869,0.69075245,1.1857319,0.963158,2.0538466,2.5621684
718,box03-box04,false,0,0,0,0,0,true,4,-0.0013149977,-0.5072509,-0.69075245,0.5153228,true,0.79965544,2,0.6916848,0.69075245,1.3509924,2.160756,2.0538466,2.5621684
719,ground-box01,true,4,-1.1920929E-07,0,-1,0,true,4,-1.1920929E-07,-0,-1,-0,true,-1.1920929E-07,1,1,0.95259315,0,-0.5,0.1407982,0.6912977
719,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.67829466,0,-0.5,1.2028683,0.9285131
719,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.68365514,0,-0.5,1.3544849,2.1599777
719,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.6826219,0,-0.5,2.0753782,2.5275586
719,box01-box02,false,0,0,0,0,0,true,4,0.012937665,-0.5152308,-0.67829466,0.5238833,true,0.29663765,2,0.95259315,0.67829466,0.1407982,0.6912977,1.2028683,0.9285131
719,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.08047342,1,0.95259315,0.68365514,0.1407982,0.6912977,1.3544849,2.1599777
719,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.95259315,0.6826219,0.1407982,0.6912977,2.0753782,2.5275586
719,box02-box03,false,0,0,0,0,0,true,4,0.0053085685,-0.5118275,-0.68365514,0.5202387,true,0.48509848,1,0.67829466,0.68365514,1.2028683,0.9285131,1.3544849,2.1599777
719,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.1176641,1,0.67829466,0.6826219,1.2028683,0.9285131,2.0753782,2.5275586
719,box03-box04,false,0,0,0,0,0,true,4,-0.0013098717,-0.51254517,-0.6826219,0.52088857,true,0.78679585,2,0.68365514,0.6826219,1.3544849,2.1599777,2.0753782,2.5275586
720,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9525697,0,-0.5,0.14082189,0.69133705
720,ground-box02,false,0,0,0,0,0,true,4,-0.032386422,-0,-1,-0,true,-0.032386422,1,1,0.66843456,0,-0.5,1.2197983,0.89251363
720,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.6757347,0,-0.5,1.357939,2.1592088
720,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.67454857,0,-0.5,2.097099,2.4915907
720,box01-box02,false,0,0,0,0,0,true,4,0.012722731,-0.52144396,-0.66843456,0.53036916,true,0.28273487,2,0.9525697,0.66843456,0.14082189,0.69133705,1.2197983,0.89251363
720,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.08254981,1,0.9525697,0.6757347,0.14082189,0.69133705,1.357939,2.1592088
720,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9525697,0.67454857,0.14082189,0.69133705,2.097099,2.4915907
720,box02-box03,false,0,0,0,0,0,true,4,0.0055617094,-0.5168854,-0.6757347,0.5255588,true,0.45251644,1,0.66843456,0.6757347,1.2197983,0.89251363,1.357939,2.1592088
720,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.12028849,1,0.66843456,0.67454857,1.2197983,0.89251363,2.097099,2.4915907
720,box03-box04,false,0,0,0,0,0,true,4,-0.0013022423,-0.5176947,-0.67454857,0.5262855,true,0.77353346,2,0.6757347,0.67454857,1.357939,2.1592088,2.097099,2.4915907
721,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.95254,0,-0.5,0.14085642,0.69138753
721,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.6582907,0,-0.5,1.236523,0.8614135
721,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.66799676,0,-0.5,1.3612826,2.1584482
721,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.66658914,0,-0.5,2.1189997,2.4541929
721,box01-box02,false,0,0,0,0,0,true,4,0.008334756,-0.52768403,-0.6582907,0.5368454,true,0.26905727,2,0.95254,0.6582907,0.14085642,0.69138753,1.236523,0.8614135
721,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,true,0.08450472,1,0.95254,0.66799676,0.14085642,0.69138753,1.3612826,2.1584482
721,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.95254,0.66658914,0.14085642,0.69138753,2.1189997,2.4541929
721,box02-box03,false,0,0,0,0,0,true,4,0.010035038,-0.5217141,-0.66799676,0.5306551,true,0.42455673,1,0.6582907,0.66799676,1.236523,0.8614135,1.3612826,2.1584482
721,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,true,0.12897897,1,0.6582907,0.66658914,1.236523,0.8614135,2.1189997,2.4541929
721,box03-box04,false,0,0,0,0,0,true,4,-0.0012842417,-0.52267075,-0.66658914,0.5314831,true,0.75977194,2,0.66799676,0.66658914,1.3612826,2.1584482,2.1189997,2.4541929
722,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.952409,0,-0.5,0.14120603,0.69161147
722,ground-box02,false,0,0,0,0,0,true,4,0,-0,-1,-0,true,0,1,1,0.6517246,0,-0.5,1.2455872,0.8621548
722,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.66128725,0,-0.5,1.3651253,2.1578488
722,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.65860355,0,-0.5,2.1298265,2.4346573
722,box01-box02,false,0,0,0,0,0,true,4,-0.006329775,-0.5316239,-0.6517246,0.54095393,true,0.26239133,2,0.952409,0.6517246,0.14120603,0.69161147,1.2455872,0.8621548
