step,pairA,pairB,contactIndex,featureId,depth,offsetX,offsetY,offsetZ,normalX,normalY,normalZ
45,0,1,1,-17,-0.047307797,0.5429821,0.5193593,-0.5001991,-0.91243607,-0.4092192,0.0003342967
45,0,0,0,-4,0.00027654023,-0.5001831,-0.49972355,-0.49981675,1.3461454E-15,1,0
45,0,0,1,-21,0.0002763525,0.50018317,-0.49972355,0.49981692,1.3461454E-15,1,0
45,0,0,2,-5,0.000276406,-0.49981675,-0.49972355,0.5001832,1.3461454E-15,1,0
45,0,0,3,-20,0.0002764867,0.49981683,-0.49972355,-0.50018305,1.3461454E-15,1,0
46,0,1,0,126,-0.06657012,0.5634226,0.5207904,0.49745455,-0.9499811,-0.31230727,0.0003480377
46,0,1,1,-17,-0.06963471,0.56596845,0.5217474,-0.50020754,-0.9499811,-0.31230727,0.0003480377
46,0,0,0,-4,0.0002762847,-0.5001831,-0.4997238,-0.49981675,4.510281E-17,1,-1.4210855E-14
46,0,0,1,-21,0.00027613115,0.50018317,-0.4997238,0.49981692,4.510281E-17,1,-1.4210855E-14
46,0,0,2,-5,0.0002761486,-0.49981678,-0.4997238,0.5001832,4.510281E-17,1,-1.4210855E-14
46,0,0,3,-20,0.00027626724,0.4998168,-0.4997238,-0.50018305,4.510281E-17,1,-1.4210855E-14
47,0,1,0,126,-0.09496749,0.59299064,0.5201353,0.49734914,-0.9772648,-0.2120221,0.00035800596
47,0,1,1,-17,-0.0982462,0.59582937,0.5208303,-0.50021833,-0.9772648,-0.2120221,0.00035800596
47,0,0,0,-4,0.00027618915,-0.5001831,-0.49972385,-0.49981678,2.879641E-16,1,0
47,0,0,1,-21,0.0002761075,0.5001831,-0.49972385,0.49981683,2.879641E-16,1,0
47,0,0,2,-5,0.00027611258,-0.49981678,-0.49972385,0.50018317,2.879641E-16,1,0
47,0,0,3,-20,0.0002761841,0.4998168,-0.49972385,-0.5001831,2.879641E-16,1,0
48,0,0,0,-4,0.00027610696,-0.5001831,-0.4997239,-0.49981678,-1.5030939E-09,1,0
48,0,0,1,-21,0.00027607044,0.5001831,-0.4997239,0.4998168,-1.5030939E-09,1,0
48,0,0,2,-5,0.00027607195,-0.49981678,-0.4997239,0.50018317,-1.5030939E-09,1,0
48,0,0,3,-20,0.00027610545,0.4998168,-0.4997239,-0.5001831,-1.5030939E-09,1,0
