engine,step,time,body,positionX,positionY,positionZ,orientationX,orientationY,orientationZ,orientationW,linearVelocityX,linearVelocityY,linearVelocityZ,angularVelocityX,angularVelocityY,angularVelocityZ,linearForceApproxX,linearForceApproxY,linearForceApproxZ,angularForceApproxX,angularForceApproxY,angularForceApproxZ
bepu,6,0.10000001,box07,-0.1,12.942776,0,0,0,0,1,0,-0.98100007,0,0,0,0,0,-9.81,0,0,0,0
bepu,6,0.10000001,box08,0.1,14.942776,0,0,0,0,1,0,-0.98100007,0,0,0,0,0,-9.81,0,0,0,0
bepu,7,0.116666675,box01,0,0.9236999,0,0,0,0,1,0,-1.1445,0,0,0,0,0,-9.809997,0,0,0,0
bepu,7,0.116666675,box02,0.9,2.9237003,0,0,0,0,1,0,-1.1445,0,0,0,0,0,-9.809997,0,0,0,0
bepu,7,0.116666675,box03,-0.45,4.9237003,0,0,0,0,1,0,-1.1445,0,0,0,0,0,-9.809997,0,0,0,0
bepu,7,0.116666675,box04,0.45,6.9237003,0,0,0,0,1,0,-1.1445,0,0,0,0,0,-9.809997,0,0,0,0
bepu,7,0.116666675,box05,-0.25,8.9237,0,0,0,0,1,0,-1.1445,0,0,0,0,0,-9.809997,0,0,0,0
bepu,7,0.116666675,box06,0.25,10.9237,0,0,0,0,1,0,-1.1445,0,0,0,0,0,-9.809997,0,0,0,0
bepu,7,0.116666675,box07,-0.1,12.9237,0,0,0,0,1,0,-1.1445,0,0,0,0,0,-9.809997,0,0,0,0
bepu,7,0.116666675,box08,0.1,14.9237,0,0,0,0,1,0,-1.1445,0,0,0,0,0,-9.809997,0,0,0,0
bepu,8,0.13333334,box01,0,0.90189993,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,8,0.13333334,box02,0.9,2.9019003,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,8,0.13333334,box03,-0.45,4.9019003,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,8,0.13333334,box04,0.45,6.9019003,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,8,0.13333334,box05,-0.25,8.9019,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,8,0.13333334,box06,0.25,10.9019,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,8,0.13333334,box07,-0.1,12.9019,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,8,0.13333334,box08,0.1,14.9019,0,0,0,0,1,0,-1.3080001,0,0,0,0,0,-9.810003,0,0,0,0
bepu,9,0.15,box01,0,0.87737495,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,9,0.15,box02,0.9,2.8773754,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,9,0.15,box03,-0.45,4.877375,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,9,0.15,box04,0.45,6.877375,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,9,0.15,box05,-0.25,8.877376,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,9,0.15,box06,0.25,10.877376,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,9,0.15,box07,-0.1,12.877376,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,9,0.15,box08,0.1,14.877376,0,0,0,0,1,0,-1.4715002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,10,0.16666667,box01,0,0.85012496,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,10,0.16666667,box02,0.9,2.8501253,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,10,0.16666667,box03,-0.45,4.8501253,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,10,0.16666667,box04,0.45,6.8501253,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,10,0.16666667,box05,-0.25,8.850125,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,10,0.16666667,box06,0.25,10.850125,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,10,0.16666667,box07,-0.1,12.850125,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,10,0.16666667,box08,0.1,14.850125,0,0,0,0,1,0,-1.6350002,0,0,0,0,0,-9.810003,0,0,0,0
bepu,11,0.18333334,box01,0,0.82014996,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
bepu,11,0.18333334,box02,0.9,2.8201504,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
bepu,11,0.18333334,box03,-0.45,4.8201504,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
bepu,11,0.18333334,box04,0.45,6.8201504,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
bepu,11,0.18333334,box05,-0.25,8.82015,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
bepu,11,0.18333334,box06,0.25,10.82015,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
bepu,11,0.18333334,box07,-0.1,12.82015,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
bepu,11,0.18333334,box08,0.1,14.82015,0,0,0,0,1,0,-1.7985003,0,0,0,0,0,-9.810003,0,0,0,0
bepu,12,0.20000002,box01,0,0.78744996,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,12,0.20000002,box02,0.9,2.7874503,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,12,0.20000002,box03,-0.45,4.7874503,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,12,0.20000002,box04,0.45,6.7874503,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
bepu,12,0.20000002,box05,-0.25,8.787451,0,0,0,0,1,0,-1.9620004,0,0,0,0,0,-9.810003,0,0,0,0
