engine,step,time,body,positionX,positionY,positionZ,orientationX,orientationY,orientationZ,orientationW,linearVelocityX,linearVelocityY,linearVelocityZ,angularVelocityX,angularVelocityY,angularVelocityZ,linearForceApproxX,linearForceApproxY,linearForceApproxZ,angularForceApproxX,angularForceApproxY,angularForceApproxZ
bepu,11,0.18333334,sphere03,-0.0049950397,2.4627836,0.09799368,-0.08703326,-0.01119755,0.022638703,0.99588525,-0.08880122,-0.08885663,0.5881708,-2.8352292,-0.37451416,0.56782496,-1.04409,2.521233,5.4136024,-26.525558,-3.4220479,5.272799
bepu,11,0.18333334,sphere04,0.07973501,3.4352484,-0.104341075,-0.00018033409,-0.010353979,-0.022631828,0.99969023,0.0009804213,-0.31999385,-0.7763624,-0.012784461,-0.3610422,-0.61182255,-0.037242692,0.44390735,-7.4955506,-0.41476473,-3.69171,-5.0116463
bepu,11,0.18333334,sphere05,0.0005134257,4.41521,0.06448565,0.050064486,-0.0040520313,0.018357009,0.99856913,-0.0038299088,-0.4088858,0.099216826,1.8411053,-0.16789898,0.5406645,-0.06850338,0.34514484,0.65865797,17.64596,-1.7239844,3.9597075
bepu,11,0.18333334,sphere06,0.07925043,5.410134,0.07972501,-0.0347903,0.0027895847,-0.017376892,0.9992397,0.0033600484,-0.35478878,0.37470588,-1.2998533,0.09220354,-0.56146127,0.0913199,1.7374741,3.649281,-11.977114,0.931469,-4.5263133
bepu,11,0.18333334,sphere07,0.0007307729,6.393785,-0.072534494,-2.6312955E-05,0.003220613,0.014752535,0.9998861,-0.0033499221,-0.4181061,-0.2657974,-0.010341101,0.12916724,0.53864455,-0.08160409,1.6382914,-2.3925366,-0.21552904,1.2212597,4.294542
bepu,11,0.18333334,sphere08,0.07971409,7.380911,0.061486203,0.014900538,0.00057685305,-0.012725005,0.99980783,0.0020962297,-0.42957327,0.04063132,0.64259875,0.02561206,-0.5300257,0.032592274,1.7158805,0.3156439,5.881676,0.23709989,-4.3681936
bepu,12,0.20000002,sphere01,0.019650294,0.4984372,-0.075628735,-0.01564564,0.009815964,-0.019765152,0.999634,0.26831478,0.047070663,-0.20858131,-0.4345769,0.3073438,-0.5271008,1.3815674,0.664332,-1.1356634,-2.5851307,2.1741164,-2.5733182
bepu,12,0.20000002,sphere02,0.11078825,1.4705021,0.12422564,0.09889158,0.0039534103,0.010010262,0.99504006,0.39041528,-0.10990323,0.8898191,2.7053602,0.113320686,0.36548194,2.284509,0.073152326,5.476316,16.019138,0.21315022,1.8510531
bepu,12,0.20000002,sphere03,-0.0067009176,2.461457,0.10889688,-0.11313472,-0.014499173,0.027984554,0.99307966,-0.10235267,-0.079596646,0.65419227,-3.1471844,-0.41346088,0.6459722,-0.81308705,0.55559903,3.9612863,-18.717312,-2.336803,4.6888337
bepu,12,0.20000002,sphere04,0.07972315,3.4293168,-0.11865242,-0.00029714464,-0.013717283,-0.028270084,0.9995062,-0.00071178866,-0.35590106,-0.8586804,-0.01614574,-0.40350777,-0.67695826,-0.10153259,-2.1544325,-4.93908,-0.20167674,-2.5479338,-3.9081428
bepu,12,0.20000002,sphere05,0.0004592392,4.4075294,0.06618176,0.06691417,-0.0056417054,0.023225842,0.99747247,-0.0032511884,-0.4608131,0.10176647,2.0268974,-0.18316408,0.5845127,0.03472322,-3.1156378,0.15297844,11.147525,-0.9159055,2.6308928
bepu,12,0.20000002,sphere06,0.07930363,5.4033885,0.08659249,-0.046607327,0.0036578698,-0.022433117,0.99865466,0.0031917256,-0.4047082,0.4120484,-1.4193289,0.10784611,-0.6071916,-0.010099368,-2.9951653,2.240551,-7.1685357,0.93855405,-2.743821
bepu,12,0.20000002,sphere07,0.0006760549,6.3857784,-0.0773179,-0.00012206455,0.00438722,0.019558258,0.9997991,-0.003283081,-0.48039916,-0.28700456,-0.011697167,0.13985674,0.57681096,0.0040104613,-3.737583,-1.2724291,-0.08136391,0.64136976,2.289984
bepu,12,0.20000002,sphere08,0.079747096,7.372569,0.062197022,0.020688077,0.0008059872,-0.017449262,0.9996334,0.0019804935,-0.5005153,0.04264918,0.6947128,0.027112843,-0.5670647,-0.006944169,-4.2565207,0.121071555,3.126844,0.090047,-2.222339
bepu,13,0.21666668,sphere01,0.024276622,0.49919054,-0.07925876,-0.0194366,0.012501511,-0.024300244,0.9994376,0.27757964,0.04520097,-0.21780144,-0.45409325,0.32285827,-0.54505825,0.5558914,-0.1121816,-0.5532074,-1.1709808,0.93086773,-1.0774469
